girl_0,63,255,69,Not_committed
girl_1,52,1481,82,Not_committed
girl_2,63,2382,0,Desperate
girl_3,80,531,14,Not_committed
girl_4,68,971,67,Normal
girl_5,71,1513,48,Not_committed
girl_6,64,2025,26,Normal
girl_7,71,1685,21,Choosy
girl_8,17,426,52,Choosy
girl_9,20,1369,75,Choosy
girl_10,102,1722,43,Choosy
girl_11,35,231,54,Desperate
girl_12,58,1827,49,Not_committed
girl_13,90,649,63,Normal
girl_14,37,1580,73,Desperate
girl_15,49,1261,32,Not_committed
girl_16,115,639,56,Not_committed
girl_17,84,1313,88,Desperate
girl_18,81,479,81,Choosy
girl_19,66,186,11,Choosy
girl_20,64,1487,53,Normal
girl_21,108,1608,24,Choosy
girl_22,49,176,34,Choosy
girl_23,92,491,70,Normal
girl_24,9,2251,59,Choosy
girl_25,98,624,37,Not_committed
girl_26,99,1728,85,Desperate
girl_27,117,1341,8,Desperate
girl_28,108,385,90,Choosy
girl_29,57,1579,82,Desperate
girl_30,4,1622,71,Desperate
girl_31,15,2085,89,Not_committed
girl_32,23,1762,26,Choosy
girl_33,27,1996,31,Desperate
girl_34,86,717,69,Normal
girl_35,54,2419,87,Not_committed
girl_36,102,1212,78,Choosy
girl_37,110,528,77,Not_committed
girl_38,47,1883,1,Desperate
girl_39,68,2180,60,Normal
girl_40,78,1494,1,Normal
girl_41,17,291,5,Choosy
girl_42,37,156,63,Choosy
girl_43,51,1316,60,Choosy
girl_44,69,1025,63,Desperate
girl_45,62,31,44,Normal
girl_46,107,124,50,Desperate
girl_47,24,635,2,Normal
girl_48,62,2152,9,Normal
girl_49,77,169,86,Not_committed
