boy_0,44,2948,88,3,Geek
boy_1,41,2964,54,2,Geek
boy_2,76,1943,46,6,Geek
boy_3,38,704,68,10,Geek
boy_4,81,841,64,7,Miser
boy_5,98,1560,15,6,Not_committed
boy_6,67,371,73,10,Geek
boy_7,55,2145,5,0,Generous
boy_8,79,150,74,7,Generous
boy_9,2,2993,36,1,Not_committed
boy_10,79,1318,19,4,Miser
boy_11,2,1564,43,4,Geek
boy_12,5,912,96,4,Not_committed
boy_13,29,2379,13,6,Geek
boy_14,39,2544,10,2,Generous
boy_15,73,1434,56,4,Miser
boy_16,82,1961,94,0,Miser
boy_17,22,2147,99,6,Not_committed
boy_18,51,2814,88,3,Generous
boy_19,49,2061,32,2,Not_committed
boy_20,21,2130,100,4,Geek
boy_21,27,2044,7,4,Generous
boy_22,12,856,72,10,Miser
boy_23,8,1212,4,10,Not_committed
boy_24,37,2727,58,2,Miser
boy_25,58,1032,100,0,Generous
boy_26,70,1077,9,9,Generous
boy_27,13,152,62,2,Generous
boy_28,15,1945,68,6,Generous
boy_29,88,2713,23,9,Generous
boy_30,49,2297,74,2,Generous
boy_31,85,649,79,4,Geek
boy_32,9,461,67,3,Miser
boy_33,92,700,87,0,Geek
boy_34,92,1801,79,6,Not_committed
boy_35,62,635,2,0,Miser
boy_36,40,213,46,1,Miser
boy_37,23,2453,21,5,Generous
boy_38,41,1026,54,4,Miser
boy_39,38,1682,50,3,Not_committed
boy_40,97,1592,2,1,Geek
boy_41,57,1290,23,0,Miser
boy_42,52,2364,50,3,Not_committed
boy_43,52,2784,84,6,Miser
boy_44,19,2411,93,9,Geek
boy_45,35,692,11,9,Miser
boy_46,82,656,8,1,Not_committed
boy_47,34,1877,7,3,Geek
boy_48,88,2583,35,1,Geek
boy_49,23,886,78,0,Not_committed
boy_50,76,1475,55,8,Geek
boy_51,24,2007,22,6,Miser
boy_52,55,2093,37,3,Not_committed
boy_53,44,1055,1,0,Miser
boy_54,45,255,63,6,Miser
boy_55,13,1978,4,3,Geek
boy_56,30,2800,61,1,Geek
boy_57,13,1555,94,4,Generous
boy_58,68,417,44,6,Miser
boy_59,42,1160,50,2,Geek
boy_60,11,943,39,7,Geek
boy_61,37,173,27,8,Not_committed
boy_62,85,2785,91,6,Generous
boy_63,59,2106,21,1,Generous
boy_64,11,255,48,10,Generous
boy_65,92,1348,77,3,Not_committed
boy_66,77,1627,49,0,Generous
boy_67,49,1983,50,4,Generous
boy_68,25,2404,14,3,Not_committed
boy_69,80,2106,23,1,Not_committed
boy_70,77,2634,11,1,Not_committed
boy_71,12,2515,84,7,Miser
boy_72,10,2183,35,7,Geek
boy_73,33,2747,59,6,Not_committed
boy_74,54,2252,4,8,Geek
boy_75,3,1599,94,8,Geek
boy_76,59,2740,85,7,Generous
boy_77,36,1417,92,5,Not_committed
boy_78,45,1019,46,10,Generous
boy_79,9,318,7,3,Not_committed
boy_80,60,977,26,0,Not_committed
boy_81,31,1580,87,4,Generous
boy_82,96,1526,66,6,Not_committed
boy_83,42,1667,0,2,Generous
boy_84,40,409,65,2,Geek
boy_85,0,216,54,6,Geek
boy_86,32,2493,79,8,Miser
boy_87,29,2638,54,6,Miser
boy_88,46,803,81,4,Miser
boy_89,77,649,95,7,Geek
boy_90,37,2950,44,2,Not_committed
boy_91,59,1467,97,9,Generous
boy_92,43,1950,100,3,Not_committed
boy_93,45,257,9,7,Not_committed
boy_94,70,137,44,5,Geek
boy_95,27,1594,42,7,Geek
boy_96,21,432,16,8,Generous
boy_97,56,1575,63,8,Miser
boy_98,9,744,10,0,Generous
boy_99,77,4,2,1,Geek
boy_100,2,256,12,4,Miser
boy_101,21,1157,0,7,Miser
boy_102,68,1910,100,3,Miser
boy_103,93,1044,42,10,Not_committed
boy_104,38,1237,66,4,Geek
boy_105,49,631,8,8,Geek
boy_106,63,2003,12,7,Geek
boy_107,60,1615,54,0,Geek
boy_108,24,536,51,9,Geek
boy_109,72,1894,44,8,Miser
boy_110,63,2843,11,4,Geek
boy_111,75,1776,51,9,Generous
boy_112,56,1873,31,6,Geek
boy_113,30,1712,64,5,Geek
