girl_0,80,575,24,Choosy
girl_1,8,1926,25,Desperate
girl_2,54,175,58,Not_committed
girl_3,49,239,29,Normal
girl_4,23,255,52,Not_committed
girl_5,45,430,86,Desperate
girl_6,48,540,82,Desperate
girl_7,60,816,28,Not_committed
girl_8,56,436,3,Not_committed
girl_9,43,748,54,Not_committed
girl_10,107,1490,20,Normal
girl_11,56,338,68,Desperate
girl_12,43,1456,51,Not_committed
girl_13,20,1449,84,Choosy
girl_14,105,315,78,Desperate
girl_15,31,2160,15,Not_committed
girl_16,41,1180,90,Choosy
girl_17,53,1308,81,Choosy
girl_18,115,814,54,Not_committed
girl_19,46,2285,66,Not_committed
girl_20,27,1271,54,Normal
girl_21,73,897,23,Not_committed
girl_22,54,2399,86,Normal
girl_23,39,550,24,Choosy
girl_24,61,343,25,Desperate
girl_25,22,2015,40,Not_committed
girl_26,116,2471,54,Choosy
girl_27,56,631,42,Desperate
girl_28,59,1677,61,Normal
girl_29,33,2417,85,Choosy
girl_30,42,139,61,Desperate
girl_31,113,99,37,Desperate
girl_32,36,744,68,Not_committed
girl_33,99,952,12,Desperate
girl_34,6,2353,75,Not_committed
girl_35,100,1924,45,Normal
girl_36,103,1144,78,Desperate
girl_37,65,319,74,Normal
girl_38,73,1753,18,Choosy
girl_39,75,1298,56,Desperate
girl_40,37,1026,71,Not_committed
girl_41,102,211,82,Choosy
girl_42,104,1002,67,Not_committed
girl_43,9,2012,78,Not_committed
girl_44,93,2038,58,Not_committed
girl_45,70,1540,60,Desperate
girl_46,17,1927,3,Normal
girl_47,60,2435,36,Choosy
girl_48,45,587,41,Desperate
girl_49,85,515,71,Choosy
