girl_0,15,2386,61,Not_committed
girl_1,45,2237,71,Normal
girl_2,112,117,55,Desperate
girl_3,24,816,56,Not_committed
girl_4,78,546,85,Choosy
girl_5,87,1078,49,Choosy
girl_6,90,2049,77,Not_committed
girl_7,24,35,13,Choosy
girl_8,120,76,45,Choosy
girl_9,64,990,42,Desperate
girl_10,71,232,28,Choosy
girl_11,67,181,26,Not_committed
girl_12,24,312,64,Normal
girl_13,4,2329,44,Not_committed
girl_14,63,530,88,Not_committed
girl_15,14,2048,88,Not_committed
girl_16,60,497,16,Desperate
girl_17,70,1784,81,Choosy
girl_18,36,1250,35,Choosy
girl_19,16,959,45,Not_committed
girl_20,103,1329,64,Not_committed
girl_21,43,1268,65,Desperate
girl_22,118,580,33,Desperate
girl_23,76,585,21,Not_committed
girl_24,19,1284,28,Desperate
girl_25,86,1991,36,Normal
girl_26,80,1438,39,Desperate
girl_27,103,307,54,Desperate
girl_28,89,1717,60,Normal
girl_29,50,221,61,Normal
girl_30,9,387,14,Desperate
girl_31,81,2092,23,Not_committed
girl_32,37,1113,70,Not_committed
girl_33,39,249,48,Not_committed
girl_34,115,957,53,Desperate
girl_35,16,1706,48,Normal
girl_36,26,1597,49,Normal
girl_37,10,1202,58,Normal
girl_38,4,1476,19,Not_committed
girl_39,45,1231,28,Not_committed
girl_40,3,775,19,Normal
girl_41,29,560,49,Not_committed
girl_42,98,2286,61,Not_committed
girl_43,4,1609,25,Not_committed
girl_44,7,722,55,Not_committed
girl_45,82,730,44,Desperate
girl_46,30,1064,74,Normal
girl_47,84,2275,70,Choosy
girl_48,16,55,85,Normal
girl_49,77,1029,38,Not_committed
