girl_0,8,2004,3,Choosy
girl_1,67,2325,26,Choosy
girl_2,57,1646,73,Desperate
girl_3,85,2390,60,Desperate
girl_4,44,1942,33,Desperate
girl_5,5,943,86,Not_committed
girl_6,5,1643,33,Desperate
girl_7,73,1989,22,Normal
girl_8,7,1008,5,Choosy
girl_9,3,1185,48,Normal
girl_10,6,2210,23,Desperate
girl_11,72,2091,15,Normal
girl_12,102,589,40,Not_committed
girl_13,8,1461,83,Choosy
girl_14,8,1376,56,Normal
girl_15,102,467,52,Not_committed
girl_16,56,64,60,Not_committed
girl_17,26,398,13,Desperate
girl_18,105,2342,1,Not_committed
girl_19,55,1412,38,Not_committed
girl_20,37,596,15,Normal
girl_21,89,2293,11,Desperate
girl_22,61,1313,43,Not_committed
girl_23,107,1073,40,Desperate
girl_24,63,858,50,Normal
girl_25,114,106,1,Not_committed
girl_26,65,1194,19,Normal
girl_27,21,716,18,Choosy
girl_28,120,1236,31,Not_committed
girl_29,54,949,32,Choosy
girl_30,35,1933,90,Not_committed
girl_31,50,1583,23,Normal
girl_32,95,1102,19,Choosy
girl_33,65,137,63,Normal
girl_34,33,2179,89,Desperate
girl_35,82,140,70,Choosy
girl_36,60,1445,25,Choosy
girl_37,86,392,30,Normal
girl_38,73,392,11,Choosy
girl_39,27,623,43,Not_committed
girl_40,68,2289,40,Normal
girl_41,102,1732,62,Normal
girl_42,117,993,68,Desperate
girl_43,85,1748,8,Normal
girl_44,43,2333,89,Normal
girl_45,65,2002,59,Choosy
girl_46,14,2115,73,Normal
girl_47,8,731,13,Not_committed
girl_48,89,2019,8,Choosy
girl_49,113,846,86,Choosy
