boy_0,57,1182,21,1,Not_committed
boy_1,69,1321,72,8,Generous
boy_2,45,2630,95,2,Miser
boy_3,13,383,45,9,Miser
boy_4,33,2770,37,10,Generous
boy_5,76,2063,47,7,Not_committed
boy_6,89,2033,8,7,Generous
boy_7,23,2681,45,7,Not_committed
boy_8,28,2558,21,2,Geek
boy_9,39,1863,96,1,Not_committed
boy_10,93,276,97,8,Not_committed
boy_11,83,1579,33,3,Generous
boy_12,73,86,92,1,Geek
boy_13,2,1353,74,3,Not_committed
boy_14,40,1377,24,4,Miser
boy_15,94,2780,75,4,Miser
boy_16,44,556,37,1,Geek
boy_17,94,2069,69,6,Not_committed
boy_18,10,1207,18,10,Geek
boy_19,88,1054,61,4,Generous
boy_20,35,2774,70,7,Miser
boy_21,33,234,29,4,Miser
boy_22,31,815,20,4,Geek
boy_23,67,2331,91,1,Geek
boy_24,8,1827,85,6,Not_committed
boy_25,90,2802,54,3,Miser
boy_26,20,1981,54,6,Not_committed
boy_27,16,1621,60,4,Geek
boy_28,48,2962,93,9,Not_committed
boy_29,47,501,27,0,Miser
boy_30,0,2919,44,1,Miser
boy_31,36,2797,85,1,Miser
boy_32,92,1696,3,0,Miser
boy_33,24,72,85,7,Geek
boy_34,47,774,62,2,Generous
boy_35,34,129,47,2,Generous
boy_36,79,561,54,1,Not_committed
boy_37,99,1094,3,3,Not_committed
boy_38,60,2240,16,1,Not_committed
boy_39,6,873,46,5,Miser
boy_40,58,1354,51,1,Generous
boy_41,73,91,96,1,Miser
boy_42,30,1583,25,3,Miser
boy_43,97,883,61,6,Miser
boy_44,47,776,56,2,Not_committed
boy_45,34,2081,94,3,Generous
boy_46,88,2547,91,4,Geek
boy_47,79,1205,71,5,Generous
boy_48,61,2811,19,3,Generous
boy_49,51,2024,51,7,Geek
boy_50,43,2110,70,10,Not_committed
boy_51,34,2129,1,8,Miser
boy_52,6,354,59,10,Generous
boy_53,27,1545,18,0,Geek
boy_54,97,1575,0,4,Not_committed
boy_55,78,1152,36,1,Geek
boy_56,72,2367,72,6,Generous
boy_57,96,1514,95,2,Not_committed
boy_58,96,906,29,9,Not_committed
boy_59,6,2280,30,2,Generous
boy_60,58,1787,67,0,Generous
boy_61,92,1579,93,2,Miser
boy_62,53,21,92,3,Miser
boy_63,98,1351,47,3,Geek
boy_64,97,2906,47,0,Not_committed
boy_65,7,1440,48,6,Miser
boy_66,95,2121,58,6,Not_committed
boy_67,91,2791,0,1,Miser
boy_68,85,2719,9,6,Miser
boy_69,61,2772,42,5,Miser
boy_70,37,2300,17,1,Generous
boy_71,40,1134,14,10,Generous
boy_72,48,764,19,6,Miser
boy_73,41,169,37,4,Geek
boy_74,16,2299,70,3,Not_committed
boy_75,90,2604,50,0,Geek
boy_76,27,2187,91,3,Geek
boy_77,82,2215,0,8,Geek
boy_78,44,1400,7,2,Not_committed
boy_79,29,1313,76,8,Not_committed
boy_80,44,1067,53,6,Not_committed
boy_81,86,36,81,5,Generous
boy_82,47,2406,41,5,Miser
boy_83,90,1719,30,9,Geek
boy_84,9,1195,57,8,Generous
boy_85,91,133,68,3,Miser
boy_86,81,464,55,1,Geek
boy_87,26,689,84,6,Not_committed
boy_88,91,1578,45,3,Miser
boy_89,54,2355,62,9,Geek
boy_90,48,694,2,2,Miser
boy_91,26,976,61,6,Miser
boy_92,6,1725,72,5,Geek
boy_93,100,779,62,1,Geek
boy_94,51,1070,15,3,Not_committed
boy_95,8,2744,88,10,Not_committed
boy_96,52,1390,57,1,Miser
boy_97,13,402,19,8,Generous
boy_98,40,2322,1,3,Geek
boy_99,53,2984,0,4,Geek
boy_100,28,2248,47,7,Geek
boy_101,37,2498,69,5,Miser
boy_102,94,961,27,4,Generous
boy_103,38,2430,81,10,Generous
boy_104,21,1464,66,8,Not_committed
boy_105,97,121,21,8,Not_committed
boy_106,41,2662,88,3,Geek
boy_107,64,2403,11,7,Generous
boy_108,30,2133,24,7,Not_committed
boy_109,11,1182,49,1,Geek
boy_110,42,1606,92,0,Miser
boy_111,92,2056,81,2,Geek
boy_112,2,2125,10,1,Generous
boy_113,93,706,79,6,Miser
boy_114,87,561,54,4,Miser
boy_115,71,641,87,3,Not_committed
boy_116,63,400,22,1,Not_committed
boy_117,50,2149,35,9,Generous
boy_118,86,1007,54,2,Generous
boy_119,91,307,88,3,Miser
boy_120,67,2094,44,7,Not_committed
boy_121,74,1147,97,4,Generous
boy_122,95,1398,34,6,Miser
boy_123,33,274,71,6,Not_committed
boy_124,84,2769,58,10,Geek
boy_125,16,1175,90,7,Generous
boy_126,59,1409,53,3,Geek
boy_127,49,2284,75,5,Miser
boy_128,62,2875,60,0,Generous
boy_129,21,2963,11,6,Generous
boy_130,84,784,85,5,Miser
boy_131,49,1639,86,1,Generous
boy_132,42,631,99,5,Geek
boy_133,70,1163,52,4,Generous
boy_134,24,630,10,8,Not_committed
boy_135,35,2656,31,6,Generous
boy_136,69,1600,41,0,Geek
boy_137,8,177,30,5,Generous
boy_138,18,2993,35,1,Generous
boy_139,61,2038,74,7,Geek
boy_140,14,2930,64,5,Miser
boy_141,88,2181,7,1,Geek
boy_142,67,2429,86,5,Not_committed
boy_143,8,297,40,2,Geek
boy_144,43,1831,19,1,Not_committed
boy_145,1,2161,28,8,Geek
boy_146,28,1825,22,1,Geek
