girl_0,20,2010,32,Normal
girl_1,22,1281,65,Choosy
girl_2,31,2313,40,Choosy
girl_3,9,1606,30,Choosy
girl_4,49,1652,10,Not_committed
girl_5,58,1094,87,Desperate
girl_6,59,1993,44,Choosy
girl_7,87,520,47,Normal
girl_8,26,992,74,Normal
girl_9,51,1896,46,Not_committed
girl_10,33,2350,13,Choosy
girl_11,60,2111,36,Choosy
girl_12,115,1927,46,Normal
girl_13,44,1986,33,Normal
girl_14,9,1799,70,Normal
girl_15,119,88,5,Desperate
girl_16,82,336,52,Choosy
girl_17,31,1674,11,Choosy
girl_18,40,1761,10,Not_committed
girl_19,29,1235,48,Normal
girl_20,33,1183,42,Not_committed
girl_21,42,732,30,Normal
girl_22,45,762,49,Not_committed
girl_23,50,1463,38,Normal
girl_24,68,24,20,Not_committed
girl_25,53,2195,15,Normal
girl_26,14,1544,67,Choosy
girl_27,112,1799,46,Desperate
girl_28,68,2403,59,Desperate
girl_29,10,238,2,Normal
girl_30,26,1930,86,Choosy
girl_31,3,1864,87,Choosy
girl_32,112,365,35,Not_committed
girl_33,16,693,34,Choosy
girl_34,21,598,39,Desperate
girl_35,49,524,82,Normal
girl_36,1,250,85,Not_committed
girl_37,120,1061,12,Not_committed
girl_38,22,2001,78,Desperate
girl_39,70,467,20,Choosy
girl_40,101,1852,25,Choosy
girl_41,40,292,90,Choosy
girl_42,34,485,60,Choosy
girl_43,106,1996,27,Choosy
girl_44,43,2369,82,Desperate
girl_45,17,332,3,Not_committed
girl_46,107,2195,18,Not_committed
girl_47,87,1163,19,Not_committed
girl_48,46,58,12,Desperate
girl_49,54,2082,53,Normal
