boy_0,7,2300,86,0,Geek
boy_1,6,76,79,6,Generous
boy_2,1,746,56,1,Miser
boy_3,47,1457,70,5,Geek
boy_4,87,195,20,7,Generous
boy_5,86,2675,30,3,Not_committed
boy_6,11,1048,40,0,Geek
boy_7,75,2702,89,0,Miser
boy_8,91,1762,95,8,Not_committed
boy_9,50,988,32,9,Generous
boy_10,76,269,98,5,Generous
boy_11,36,250,18,0,Geek
boy_12,19,1076,67,2,Generous
boy_13,2,2838,63,2,Geek
boy_14,83,2204,37,2,Not_committed
boy_15,41,1889,87,7,Geek
boy_16,65,421,67,7,Not_committed
boy_17,79,2615,56,0,Miser
boy_18,27,1376,13,4,Miser
boy_19,21,1741,83,8,Miser
boy_20,17,129,83,9,Not_committed
boy_21,70,1757,87,3,Not_committed
boy_22,91,18,50,8,Generous
boy_23,72,2878,98,8,Miser
boy_24,37,2961,92,6,Not_committed
boy_25,4,2843,85,5,Not_committed
boy_26,47,86,76,7,Geek
boy_27,41,372,56,6,Geek
boy_28,81,1237,40,2,Generous
boy_29,22,1691,34,8,Generous
boy_30,9,1997,27,5,Miser
boy_31,29,493,97,0,Not_committed
boy_32,23,1039,93,9,Not_committed
boy_33,37,2687,11,1,Not_committed
boy_34,58,1266,92,0,Geek
boy_35,41,86,38,7,Geek
boy_36,98,1655,89,7,Geek
boy_37,95,1020,13,4,Geek
boy_38,100,1415,22,8,Generous
boy_39,14,2023,51,0,Not_committed
boy_40,10,1997,76,7,Generous
boy_41,1,1338,50,7,Not_committed
boy_42,8,2173,76,7,Generous
boy_43,82,1355,92,9,Miser
boy_44,41,1838,46,0,Generous
boy_45,88,176,19,9,Miser
boy_46,70,1994,55,8,Not_committed
boy_47,89,2145,69,8,Generous
boy_48,55,297,69,8,Geek
boy_49,37,763,97,4,Geek
boy_50,40,1697,17,6,Miser
boy_51,50,2229,92,3,Generous
boy_52,16,1082,18,10,Generous
boy_53,29,1765,20,9,Generous
boy_54,62,2634,36,9,Generous
boy_55,41,1483,54,1,Miser
boy_56,70,824,73,7,Geek
boy_57,22,1016,83,8,Not_committed
boy_58,89,421,92,0,Generous
boy_59,3,1902,83,7,Not_committed
boy_60,74,310,99,3,Miser
boy_61,10,2657,85,1,Not_committed
boy_62,89,1744,68,2,Generous
boy_63,75,2829,71,10,Generous
boy_64,84,1767,67,0,Not_committed
boy_65,31,955,44,9,Miser
boy_66,18,125,7,4,Geek
boy_67,41,2394,19,6,Geek
boy_68,59,2112,2,1,Generous
boy_69,68,1693,81,6,Not_committed
boy_70,30,400,76,9,Geek
boy_71,28,222,37,1,Generous
boy_72,68,1780,1,7,Generous
boy_73,42,572,81,8,Geek
boy_74,38,2881,10,8,Not_committed
boy_75,44,1010,19,4,Not_committed
boy_76,93,2332,35,8,Not_committed
boy_77,5,864,69,9,Geek
boy_78,86,430,59,9,Generous
boy_79,17,2115,99,0,Miser
boy_80,91,852,10,9,Geek
boy_81,8,1126,95,2,Generous
boy_82,86,1220,24,9,Miser
boy_83,45,1214,14,10,Generous
boy_84,99,1766,41,1,Miser
boy_85,10,2234,36,7,Generous
boy_86,76,2608,18,5,Miser
boy_87,27,2354,32,2,Not_committed
boy_88,84,2406,99,3,Not_committed
boy_89,16,1398,62,2,Not_committed
boy_90,11,330,83,4,Geek
boy_91,79,1490,18,8,Miser
boy_92,44,2372,90,3,Geek
boy_93,89,1955,84,3,Generous
boy_94,42,1593,73,3,Generous
boy_95,98,2000,37,8,Geek
boy_96,99,1860,25,8,Not_committed
boy_97,27,2707,15,9,Not_committed
boy_98,48,2871,96,1,Miser
boy_99,8,553,29,2,Generous
boy_100,88,2053,60,2,Generous
boy_101,61,858,3,6,Generous
boy_102,85,2518,68,0,Not_committed
boy_103,38,424,8,9,Miser
boy_104,83,1805,49,4,Generous
boy_105,68,663,68,4,Generous
boy_106,89,2669,77,0,Generous
boy_107,43,2426,24,0,Not_committed
boy_108,80,2076,97,9,Geek
boy_109,90,2639,80,8,Generous
boy_110,40,1762,12,2,Miser
boy_111,5,374,58,9,Not_committed
boy_112,15,2912,91,7,Generous
boy_113,85,953,48,8,Miser
boy_114,100,2441,89,4,Geek
boy_115,76,860,91,4,Geek
boy_116,31,756,46,5,Not_committed
boy_117,86,2599,72,6,Generous
boy_118,83,2899,36,1,Generous
boy_119,62,802,44,4,Miser
boy_120,63,1217,1,5,Generous
boy_121,10,612,67,4,Geek
boy_122,57,2768,43,10,Not_committed
boy_123,4,1739,3,10,Generous
boy_124,39,411,67,3,Generous
boy_125,2,1811,37,0,Generous
boy_126,57,2576,91,7,Not_committed
boy_127,70,2000,44,8,Geek
boy_128,12,1463,50,6,Geek
boy_129,40,1908,67,10,Miser
boy_130,33,1298,8,9,Not_committed
boy_131,47,1512,19,3,Not_committed
boy_132,22,1293,11,10,Generous
boy_133,30,2008,88,8,Not_committed
