girl_0,26,1376,74,Not_committed
girl_1,115,1205,76,Not_committed
girl_2,70,81,19,Normal
girl_3,46,1107,23,Normal
girl_4,75,1488,31,Desperate
girl_5,106,1014,11,Normal
girl_6,17,1262,13,Choosy
girl_7,17,876,86,Normal
girl_8,11,1461,40,Normal
girl_9,12,356,83,Normal
girl_10,60,1650,85,Choosy
girl_11,87,281,47,Not_committed
girl_12,51,1977,45,Not_committed
girl_13,59,71,84,Choosy
girl_14,15,2151,51,Normal
girl_15,64,347,14,Not_committed
girl_16,37,1539,72,Normal
girl_17,37,2439,81,Normal
girl_18,38,2288,87,Choosy
girl_19,44,1980,4,Not_committed
girl_20,88,2451,3,Not_committed
girl_21,47,760,19,Choosy
girl_22,10,1107,49,Choosy
girl_23,28,449,40,Not_committed
girl_24,116,1137,50,Desperate
girl_25,14,1909,61,Desperate
girl_26,94,315,81,Not_committed
girl_27,107,1993,5,Normal
girl_28,44,626,50,Desperate
girl_29,67,2096,32,Not_committed
girl_30,58,1970,9,Choosy
girl_31,96,347,10,Not_committed
girl_32,4,399,49,Desperate
girl_33,73,2120,64,Choosy
girl_34,10,1137,77,Not_committed
girl_35,39,2435,41,Desperate
girl_36,57,406,14,Not_committed
girl_37,96,1367,59,Not_committed
girl_38,113,1385,40,Choosy
girl_39,7,569,61,Desperate
girl_40,38,964,24,Normal
girl_41,71,1399,11,Desperate
girl_42,88,1070,86,Normal
girl_43,45,945,15,Desperate
girl_44,18,1919,72,Not_committed
girl_45,106,127,87,Desperate
girl_46,18,1743,9,Normal
girl_47,99,1335,55,Not_committed
girl_48,43,2114,80,Not_committed
girl_49,19,2489,12,Desperate
